ID,Gender,Length,In Cluster,Diameter,Width,Height,Whole weight,BMI,Shucked weight,Viscera Weight,Shell Weight,Rings
6231765,I,0.495,1,0.4,0.024845064967011,0.145,0.578,3.98620689655172,0.2545,0.1305,0.1645,8
1925472,I,0.5,1,0.385,0.007681045949517,0.11,0.596,5.41818181818182,0.3015,0.104,0.151,8
98538220,F,0.505,0,0.39,0.337781816393619,0.12,0.5725,4.77083333333333,0.2555,0.1325,0.146,8
87990097,M,0.52,0,0.39,0.310543521603046,0.12,0.6435,5.3625,0.2885,0.157,0.161,7
47823266,M,0.52,1,0.395,0.183757690048077,0.125,0.8115,6.492,0.4035,0.166,0.2,7
85712644,F,0.525,0,0.44,0.304312495054208,0.125,0.7115,5.692,0.3205,0.159,0.1915,7
13959697,M,0.55,1,0.44,0.055510781203757,0.155,0.9155,5.90645161290323,0.3645,0.195,0.25,8
65629373,F,0.555,0,0.44,0.244182425045111,0.145,0.8815,6.07931034482759,0.43,0.1975,0.2155,8
14498822,F,0.555,1,0.42,0.057639913392288,0.11,0.931,8.46363636363637,0.4445,0.171,0.225,8
57314281,F,0.575,0,0.46,0.216725999867368,0.165,1.065,6.45454545454545,0.4985,0.2145,0.2815,8
45385507,M,0.6,1,0.475,0.175033428508592,0.155,1.1385,7.34516129032258,0.502,0.2295,0.31,9
13454088,F,0.61,1,0.48,0.053512555894854,0.16,1.234,7.7125,0.598,0.238,0.315,12
93400502,F,0.61,0,0.495,0.32484934918826,0.175,1.2635,7.22,0.53,0.315,0.3455,10
60228821,F,0.61,0,0.47,0.226508844665302,0.16,1.0745,6.715625,0.4925,0.236,0.29,8
36763431,M,0.615,1,0.505,0.143427037279303,0.19,1.403,7.38421052631579,0.6715,0.2925,0.365,8
28139643,M,0.62,1,0.485,0.110796820533097,0.165,1.1325,6.86363636363636,0.5235,0.2505,0.2825,9
85945365,F,0.625,0,0.495,0.304954860514406,0.16,1.1115,6.946875,0.4495,0.2825,0.345,11
97078800,F,0.625,0,0.47,0.334173069760091,0.17,1.255,7.38235294117647,0.525,0.2415,0.405,10
23559968,M,0.625,1,0.485,0.093128340880923,0.17,1.437,8.45294117647059,0.5855,0.293,0.475,11
18807264,M,0.635,1,0.495,0.074590144859707,0.155,1.3635,8.79677419354839,0.583,0.2985,0.295,10
46074055,F,0.64,1,0.48,0.177507621003479,0.195,1.1435,5.86410256410256,0.4915,0.2345,0.353,9
23758946,M,0.64,1,0.5,0.093900237325285,0.17,1.4545,8.55588235294118,0.642,0.3575,0.354,9
30961637,M,0.66,1,0.525,0.121573647785085,0.18,1.478,8.21111111111111,0.5815,0.381,0.372,10
77580897,F,0.665,0,0.52,0.281069105134687,0.165,1.6885,10.2333333333333,0.7295,0.407,0.4265,11
88457925,F,0.715,0,0.585,0.311808199045252,0.23,2.0725,9.01086956521739,0.8655,0.4095,0.565,10
3620549,M,0.72,1,0.565,0.014440746671253,0.2,1.787,8.935,0.718,0.385,0.529,11
96878188,F,0.725,0,0.58,0.33367298534993,0.185,1.523,8.23243243243243,0.8045,0.3595,0.4375,9
1734689,I,0.165,1,0.12,0.006920059521341,0.05,0.021,0.42,0.0075,0.0045,0.014,3
74148014,I,0.21,0,0.15,0.270798813950363,0.055,0.0455,0.827272727272727,0.02,0.0065,0.013,4
3579668,I,0.355,1,0.265,0.014277761478477,0.085,0.2435,2.86470588235294,0.122,0.0525,0.06,6
78696130,I,0.4,0,0.315,0.284347740380621,0.085,0.2675,3.14705882352941,0.116,0.0585,0.0765,6
82134500,I,0.4,0,0.29,0.29427510901495,0.1,0.258,2.58,0.104,0.059,0.0815,7
19048414,I,0.4,1,0.3,0.075535116773995,0.11,0.2985,2.71363636363636,0.1375,0.071,0.075,6
18325078,I,0.435,1,0.335,0.072699375728015,0.11,0.411,3.73636363636364,0.2025,0.0945,0.1,7
4808818,I,0.44,1,0.33,0.019177015594426,0.11,0.38,3.45454545454545,0.197,0.079,0.09,7
29737093,I,0.45,1,0.34,0.116908333067961,0.105,0.4385,4.17619047619048,0.21,0.0925,0.12,8
55959315,I,0.465,0,0.345,0.212121511122982,0.105,0.4015,3.82380952380952,0.242,0.0345,0.109,6
62425508,I,0.47,0,0.355,0.233769961660703,0.145,0.4485,3.09310344827586,0.156,0.102,0.123,7
62398144,I,0.47,0,0.355,0.233680114026364,0.115,0.4155,3.61304347826087,0.167,0.084,0.139,7
30469991,I,0.475,1,0.42,0.119702642468945,0.16,0.7095,4.434375,0.35,0.1505,0.1845,8
19997827,I,0.485,1,0.37,0.079251212180544,0.115,0.637,5.53913043478261,0.38,0.1335,0.128,7
40773290,F,0.505,1,0.475,0.158265109874671,0.16,1.1155,6.971875,0.509,0.239,0.3065,8
24189736,I,0.51,1,0.405,0.095570150690677,0.13,0.599,4.60769230769231,0.3065,0.1155,0.1485,8
70803510,I,0.52,0,0.38,0.260538270621058,0.13,0.5345,4.11153846153846,0.2375,0.122,0.1535,8
55188154,F,0.53,0,0.42,0.209485243295688,0.14,0.627,4.47857142857143,0.2905,0.1165,0.183,8
64092928,M,0.535,0,0.42,0.239215683904558,0.16,0.7465,4.665625,0.348,0.1515,0.2185,10
12521000,M,0.55,1,0.44,0.049821348785703,0.16,0.985,6.15625,0.4645,0.201,0.27,8
21815875,M,0.555,1,0.44,0.086347286606186,0.145,0.85,5.86206896551724,0.4165,0.1685,0.23,8
97233147,M,0.555,0,0.44,0.334557164873159,0.15,0.838,5.58666666666667,0.4155,0.146,0.23,8
82942781,F,0.555,0,0.43,0.296568815580407,0.135,0.812,6.01481481481482,0.4055,0.163,0.2215,9
61502385,M,0.56,0,0.415,0.230730516274798,0.13,0.7615,5.85769230769231,0.3695,0.17,0.1955,8
51365327,M,0.575,0,0.44,0.196252786843807,0.145,0.87,6,0.3945,0.2195,0.225,8
98552662,F,0.585,0,0.45,0.337817268198183,0.145,0.9835,6.78275862068966,0.4845,0.242,0.22,9
42315918,M,0.59,1,0.46,0.163910437811705,0.145,0.929,6.40689655172414,0.38,0.24,0.255,10
22563481,F,0.595,1,0.47,0.089257267241796,0.165,1.0155,6.15454545454545,0.491,0.1905,0.289,9
72162804,M,0.6,0,0.41,0.264738402286125,0.145,0.939,6.47586206896552,0.4475,0.196,0.268,8
44780423,M,0.6,1,0.475,0.172852755623312,0.16,1.164,7.275,0.5045,0.2635,0.335,12
66619613,M,0.61,0,0.47,0.247357127349141,0.175,1.214,6.93714285714286,0.5315,0.2835,0.325,10
24880691,F,0.615,1,0.49,0.098244925743018,0.19,1.1345,5.97105263157895,0.4695,0.257,0.348,11
49230430,F,0.62,1,0.51,0.188747878179519,0.18,1.233,6.85,0.592,0.274,0.322,10
87993061,M,0.625,0,0.495,0.310551550023199,0.18,1.0815,6.00833333333333,0.4715,0.254,0.3135,10
43770124,M,0.625,1,0.47,0.169198564575231,0.175,1.179,6.73714285714286,0.605,0.258,0.271,9
72066944,F,0.64,0,0.5,0.264443538969689,0.165,1.1635,7.05151515151515,0.554,0.239,0.32,11
44578728,F,0.64,1,0.475,0.172124542780585,0.175,1.1545,6.59714285714286,0.4865,0.341,0.288,9
27806606,F,0.645,1,0.52,0.109519177117876,0.175,1.3345,7.62571428571429,0.667,0.2665,0.355,10
7140829,M,0.65,1,0.505,0.028463595454727,0.18,1.469,8.16111111111111,0.7115,0.3335,0.38,9
96609419,M,0.655,0,0.52,0.333001474792515,0.18,1.492,8.28888888888889,0.7185,0.36,0.355,11
76732950,F,0.655,0,0.54,0.278557182756117,0.175,1.5585,8.90571428571429,0.7285,0.402,0.385,11
7316755,F,0.66,1,0.5,0.029163607156718,0.175,1.3275,7.58571428571429,0.556,0.2805,0.4085,9
43588654,M,0.67,1,0.525,0.16854047290396,0.18,1.6615,9.23055555555556,0.8005,0.3645,0.43,10
3759023,F,0.69,1,0.525,0.014992802566403,0.19,1.492,7.85263157894737,0.6425,0.3905,0.42,12
12763737,F,0.7,1,0.575,0.0507820203354,0.2,1.7365,8.6825,0.7755,0.3965,0.461,11
18213262,F,0.7,1,0.56,0.072260674902263,0.175,1.6605,9.48857142857143,0.8605,0.3275,0.398,11
44380387,M,0.71,1,0.57,0.17140780418962,0.195,1.348,6.91282051282051,0.8985,0.4435,0.4535,11
15820838,M,0.715,1,0.545,0.062853699220413,0.18,1.7405,9.66944444444444,0.871,0.347,0.449,10
24584231,F,0.72,1,0.545,0.09709784822648,0.185,1.7185,9.28918918918919,0.7925,0.401,0.468,11
75595632,I,0.215,0,0.15,0.275162306157185,0.055,0.041,0.745454545454545,0.015,0.009,0.0125,3
98596261,I,0.24,0,0.185,0.337924269545895,0.06,0.0655,1.09166666666667,0.0295,0.0005,0.02,4
30912859,I,0.26,1,0.205,0.121388145599847,0.07,0.097,1.38571428571429,0.0415,0.019,0.0305,4
95616189,I,0.32,0,0.24,0.330504775534265,0.085,0.131,1.54117647058824,0.0615,0.0265,0.038,6
49015519,I,0.33,1,0.23,0.187987955046963,0.085,0.1695,1.99411764705882,0.079,0.026,0.0505,6
79735647,I,0.335,0,0.26,0.287377982687823,0.085,0.192,2.25882352941176,0.097,0.03,0.054,6
52658185,I,0.35,0,0.26,0.200758000736591,0.09,0.1765,1.96111111111111,0.072,0.0355,0.0575,7
77049582,I,0.35,0,0.265,0.279497083365852,0.085,0.1735,2.04117647058824,0.0775,0.034,0.056,6
67621858,I,0.36,0,0.265,0.250549062519466,0.075,0.1785,2.38,0.0785,0.035,0.054,6
96331015,I,0.36,0,0.265,0.332304049144219,0.09,0.2055,2.28333333333333,0.096,0.037,0.0585,7
19165363,I,0.365,1,0.275,0.075993233412226,0.09,0.2345,2.60555555555556,0.108,0.051,0.0625,7
83440030,I,0.38,0,0.285,0.297972277221573,0.09,0.2305,2.56111111111111,0.1005,0.039,0.0775,7
21582636,I,0.4,1,0.31,0.085438449203125,0.115,0.314,2.7304347826087,0.1545,0.0595,0.087,6
56576768,I,0.4,0,0.315,0.214224138964472,0.09,0.33,3.66666666666667,0.151,0.068,0.08,6
56286696,I,0.4,0,0.265,0.213237258403346,0.1,0.2775,2.775,0.1245,0.0605,0.08,9
92996796,I,0.425,0,0.325,0.323806162842992,0.11,0.405,3.68181818181818,0.1695,0.092,0.1065,8
15370957,I,0.43,1,0.325,0.061080629939479,0.105,0.309,2.94285714285714,0.119,0.08,0.098,6
63894540,M,0.435,0,0.335,0.238570772418352,0.11,0.4385,3.98636363636364,0.2075,0.0715,0.1315,7
56501068,I,0.435,0,0.34,0.213966749743906,0.12,0.396,3.3,0.1775,0.081,0.125,8
77513322,I,0.445,0,0.355,0.280869527157795,0.095,0.3615,3.80526315789474,0.1415,0.0785,0.12,8
42997204,I,0.45,1,0.35,0.166392009828939,0.11,0.514,4.67272727272727,0.253,0.1045,0.14,8
97735846,I,0.455,0,0.435,0.335804140047547,0.11,0.4265,3.87727272727273,0.195,0.09,0.1205,8
34033857,I,0.46,1,0.34,0.133199213305179,0.09,0.384,4.26666666666667,0.1795,0.068,0.11,8
20255427,I,0.475,1,0.355,0.080258282067295,0.125,0.4865,3.892,0.2155,0.1105,0.142,9
70017138,I,0.475,0,0.36,0.258089858103217,0.135,0.4355,3.22592592592593,0.196,0.0925,0.125,8
2138596,I,0.475,1,0.35,0.008531114692703,0.115,0.498,4.3304347826087,0.2375,0.099,0.14,7
81485446,I,0.48,0,0.355,0.292422189405913,0.125,0.494,3.952,0.2385,0.0835,0.15,9
7930226,F,0.495,1,0.37,0.031603894673698,0.12,0.594,4.95,0.28,0.11,0.1375,7
4527261,I,0.5,1,0.365,0.018054989747216,0.125,0.528,4.224,0.229,0.103,0.1645,9
31475973,M,0.505,1,0.39,0.123527953413572,0.115,0.5585,4.85652173913044,0.2575,0.119,0.1535,8
22789024,I,0.515,1,0.4,0.090134214027519,0.135,0.636,4.71111111111111,0.3055,0.1215,0.1855,9
6673152,I,0.525,1,0.39,0.026602281458995,0.105,0.567,5.4,0.2875,0.1075,0.16,8
70584452,I,0.53,0,0.405,0.259857584030325,0.13,0.6615,5.08846153846154,0.2945,0.1395,0.19,9
87925651,I,0.53,0,0.42,0.310368893641606,0.13,0.658,5.06153846153846,0.296,0.1245,0.198,8
24354204,M,0.535,1,0.415,0.096207238805797,0.135,0.78,5.77777777777778,0.3165,0.169,0.2365,8
64673915,I,0.535,0,0.41,0.241099610000854,0.13,0.6075,4.67307692307692,0.268,0.1225,0.1975,9
93874749,I,0.54,0,0.41,0.326069798850685,0.135,0.7025,5.2037037037037,0.31,0.177,0.2,8
93857383,I,0.55,0,0.425,0.326025203356991,0.155,0.8725,5.62903225806452,0.412,0.187,0.2425,10
19982563,F,0.565,1,0.45,0.079191521466238,0.175,1.2365,7.06571428571429,0.5305,0.2455,0.308,10
85997624,M,0.57,0,0.47,0.305098928648823,0.155,1.186,7.65161290322581,0.6355,0.2315,0.277,10
61479624,I,0.57,0,0.42,0.230655354104119,0.13,0.7745,5.95769230769231,0.3535,0.1505,0.2365,9
43179116,F,0.57,1,0.42,0.167053398092043,0.16,0.8875,5.546875,0.4315,0.1915,0.223,8
70705352,I,0.575,0,0.455,0.260233390514262,0.155,0.8725,5.62903225806452,0.349,0.2095,0.285,8
93015692,I,0.575,0,0.44,0.323855077180344,0.125,0.8515,6.812,0.4555,0.1715,0.1965,9
62168313,F,0.575,0,0.475,0.232924878042232,0.16,0.895,5.59375,0.3605,0.221,0.271,9
41374768,M,0.575,1,0.45,0.160470546833019,0.155,0.886,5.71612903225806,0.3605,0.211,0.2575,9
57027083,I,0.58,0,0.46,0.215752989482173,0.14,0.9265,6.61785714285714,0.4135,0.1845,0.27,10
8605614,I,0.58,1,0.46,0.034289104344745,0.14,0.8295,5.925,0.3915,0.165,0.238,10
85500482,I,0.58,0,0.47,0.303725760604753,0.15,0.907,6.04666666666667,0.444,0.1855,0.2445,11
16517298,M,0.58,1,0.47,0.065596084000083,0.165,1.041,6.30909090909091,0.54,0.166,0.279,9
46994059,F,0.585,1,0.465,0.180801269905847,0.165,0.9355,5.66969696969697,0.4035,0.2275,0.259,9
46831938,F,0.585,1,0.46,0.180221893088451,0.165,1.058,6.41212121212121,0.486,0.25,0.294,9
46039311,F,0.595,1,0.465,0.177382961468944,0.145,0.7955,5.48620689655172,0.3425,0.1795,0.2425,10
35503311,F,0.6,1,0.47,0.138717608398847,0.17,1.0805,6.35588235294118,0.4995,0.2245,0.3205,9
30305503,M,0.6,1,0.47,0.11907603833367,0.15,0.928,6.18666666666667,0.4225,0.183,0.275,8
8632919,F,0.6,1,0.475,0.034397632790311,0.155,1.059,6.83225806451613,0.441,0.19,0.39,11
97520694,M,0.6,0,0.475,0.335271190377861,0.23,1.157,5.0304347826087,0.522,0.2235,0.36,11
16101166,F,0.6,1,0.475,0.063957889754054,0.17,1.088,6.4,0.4905,0.2475,0.31,10
85814052,F,0.6,0,0.485,0.304592563636859,0.145,0.776,5.35172413793104,0.3545,0.1585,0.239,9
139948,F,0.62,1,0.48,0.000558312095155,0.165,1.043,6.32121212121212,0.4835,0.221,0.31,10
24368425,M,0.625,1,0.48,0.096262313048373,0.16,1.1415,7.134375,0.5795,0.2145,0.29,9
46035865,F,0.625,1,0.475,0.177370595571558,0.16,1.3335,8.334375,0.605,0.2875,0.319,10
71579199,F,0.625,0,0.5,0.262940101399516,0.175,1.273,7.27428571428571,0.564,0.302,0.374,9
16531564,M,0.625,1,0.49,0.065652226485942,0.165,1.1835,7.17272727272727,0.517,0.2375,0.39,11
9500365,M,0.625,1,0.485,0.037844036668022,0.16,1.2135,7.584375,0.631,0.2235,0.302,9
94925391,I,0.63,0,0.465,0.328754256714474,0.15,1.0315,6.87666666666667,0.4265,0.24,0.325,11
57156070,M,0.635,0,0.495,0.216190186023932,0.17,1.3695,8.05588235294118,0.657,0.3055,0.365,10
70413850,M,0.65,0,0.515,0.259326735842982,0.185,1.3745,7.42972972972973,0.75,0.1805,0.369,12
67731083,M,0.65,0,0.515,0.250895620121815,0.18,1.463,8.12777777777778,0.658,0.3135,0.4115,11
82857332,F,0.65,0,0.52,0.296327054358652,0.195,1.6275,8.34615384615385,0.689,0.3905,0.432,11
99457823,F,0.65,0,0.475,0.340029280731795,0.165,1.3875,8.40909090909091,0.58,0.3485,0.3095,9
48350128,M,0.655,1,0.525,0.185630075243251,0.16,1.46,9.125,0.686,0.311,0.405,11
46122052,F,0.655,1,0.53,0.177679798030021,0.165,1.2835,7.77878787878788,0.583,0.1255,0.4,8
30425555,F,0.66,1,0.5,0.119533398233212,0.155,1.3765,8.88064516129032,0.6485,0.288,0.335,12
86314481,M,0.66,0,0.515,0.305971072692601,0.2,1.6465,8.2325,0.749,0.422,0.401,11
53015085,M,0.675,0,0.515,0.201996326392838,0.145,1.265,8.72413793103448,0.6025,0.299,0.325,10
55289712,M,0.685,0,0.53,0.209833071136232,0.17,1.56,9.17647058823529,0.647,0.383,0.465,11
48786835,M,0.715,1,0.52,0.187178454482538,0.18,1.6,8.88888888888889,0.708,0.3525,0.445,12
99398576,M,0.735,0,0.555,0.339885100143247,0.22,2.333,10.6045454545455,1.2395,0.3645,0.6195,12
3188095,I,0.175,1,0.125,0.01271650315047,0.04,0.028,0.7,0.0095,0.008,0.009,4
72160979,I,0.37,0,0.285,0.26473278956602,0.095,0.226,2.37894736842105,0.1135,0.0515,0.0675,8
70274110,I,0.395,0,0.3,0.258891445857822,0.09,0.2855,3.17222222222222,0.1385,0.0625,0.077,5
59042852,I,0.42,0,0.325,0.22254830108495,0.11,0.325,2.95454545454545,0.1245,0.0755,0.1025,7
89890195,I,0.455,0,0.37,0.315647554558968,0.11,0.514,4.67272727272727,0.2385,0.1235,0.126,8
11940103,I,0.495,1,0.375,0.047521178891438,0.115,0.5755,5.00434782608696,0.31,0.1145,0.1395,8
2697993,F,0.51,1,0.375,0.010762129580029,0.11,0.5805,5.27727272727273,0.2865,0.118,0.148,7
85566330,M,0.515,0,0.39,0.303907976686758,0.14,0.678,4.84285714285714,0.341,0.1325,0.119,8
11282241,M,0.545,1,0.43,0.044914323470437,0.155,0.8035,5.18387096774194,0.409,0.144,0.228,7
75492487,F,0.555,0,0.405,0.274852970000718,0.12,0.913,7.60833333333333,0.4585,0.196,0.2065,9
47804170,M,0.58,1,0.45,0.183689737031645,0.16,0.8675,5.421875,0.3935,0.221,0.215,9
94862367,F,0.59,0,0.465,0.32859397567889,0.17,1.0425,6.13235294117647,0.4635,0.24,0.27,10
84848724,M,0.6,0,0.46,0.301916661014863,0.18,1.14,6.33333333333333,0.423,0.2575,0.365,10
6428081,F,0.61,1,0.49,0.025626684525396,0.17,1.3475,7.92647058823529,0.7045,0.25,0.3045,11
23552305,M,0.615,1,0.475,0.093098603686106,0.155,1.0735,6.9258064516129,0.4375,0.2585,0.31,11
38455039,M,0.615,1,0.475,0.149714722172357,0.19,1.4335,7.54473684210526,0.7315,0.305,0.3285,9
60720823,M,0.615,0,0.495,0.228143633977609,0.2,1.304,6.52,0.5795,0.3115,0.371,14
42718105,M,0.62,1,0.46,0.165376267293193,0.16,0.9505,5.940625,0.4915,0.2,0.228,9
4075010,M,0.63,1,0.515,0.01625243781159,0.17,1.385,8.14705882352941,0.6355,0.2955,0.38,11
72195612,F,0.64,0,0.5,0.264839273208248,0.17,1.12,6.58823529411765,0.4955,0.2645,0.32,12
79866656,F,0.64,0,0.5,0.287758108402459,0.17,1.2645,7.43823529411765,0.565,0.3375,0.315,9
18225500,F,0.655,1,0.455,0.072308693687886,0.17,1.275,7.5,0.583,0.303,0.333,8
65797362,M,0.655,0,0.505,0.244722459709579,0.165,1.27,7.6969696969697,0.6035,0.262,0.335,10
99479932,M,0.66,0,0.53,0.340083061647779,0.175,1.583,9.04571428571428,0.7395,0.3505,0.405,10
26892043,F,0.665,1,0.5,0.106004542470468,0.175,1.4355,8.20285714285714,0.643,0.345,0.37,9
46993325,F,0.67,1,0.525,0.180798644749437,0.195,1.42,7.28205128205128,0.573,0.368,0.3905,10
2004726,M,0.69,1,0.53,0.007997165134205,0.19,1.5955,8.39736842105263,0.678,0.331,0.48,10
99781097,M,0.715,0,0.525,0.34081448605899,0.2,1.89,9.45,0.95,0.436,0.4305,10
310303,F,0.735,1,0.565,0.001237929177617,0.225,2.037,9.05333333333333,0.87,0.5145,0.5675,13
8078179,I,0.27,1,0.205,0.032192253391493,0.05,0.084,1.68,0.03,0.0185,0.029,6
96853116,I,0.285,0,0.225,0.333610418603952,0.07,0.1005,1.43571428571429,0.0425,0.0185,0.035,7
58125590,I,0.295,0,0.22,0.219466001860741,0.085,0.1285,1.51176470588235,0.0585,0.027,0.0365,5
55751494,I,0.3,0,0.225,0.21141217285589,0.075,0.1345,1.79333333333333,0.057,0.028,0.044,5
62440536,I,0.3,0,0.22,0.233819297395167,0.065,0.1195,1.83846153846154,0.052,0.0155,0.035,5
56711690,I,0.36,0,0.265,0.214682618907876,0.085,0.1895,2.22941176470588,0.0725,0.0515,0.055,6
7824547,I,0.37,1,0.275,0.03118360291948,0.095,0.257,2.70526315789474,0.1015,0.055,0.0825,6
69791345,I,0.39,0,0.29,0.257384340057157,0.09,0.2745,3.05,0.135,0.0455,0.078,8
5262354,I,0.435,1,0.325,0.020984070195447,0.1,0.342,3.42,0.1335,0.0835,0.105,6
55505709,I,0.44,0,0.34,0.210572195072709,0.105,0.344,3.27619047619048,0.123,0.081,0.125,8
8077068,I,0.44,1,0.32,0.032187837999618,0.095,0.3275,3.44736842105263,0.1495,0.059,0.1,8
20857764,I,0.445,1,0.345,0.082611014676792,0.12,0.4035,3.3625,0.169,0.0825,0.13,7
28782375,I,0.465,1,0.37,0.113259172985047,0.115,0.4075,3.54347826086957,0.1515,0.0935,0.1455,9
14056397,I,0.465,1,0.355,0.055892791772244,0.12,0.4975,4.14583333333333,0.2375,0.099,0.14,8
30789006,I,0.47,1,0.345,0.120917003726476,0.12,0.3685,3.07083333333333,0.1525,0.0615,0.125,8
2169843,I,0.475,1,0.365,0.008655741074293,0.105,0.4175,3.97619047619048,0.1645,0.099,0.127,7
87746932,I,0.475,0,0.335,0.309884112490324,0.1,0.4425,4.425,0.1895,0.086,0.135,9
77819965,I,0.475,0,0.35,0.281774337129077,0.125,0.4225,3.38,0.1905,0.079,0.1355,9
4509615,I,0.485,1,0.365,0.017984666385547,0.125,0.426,3.408,0.163,0.0965,0.151,8
77962438,I,0.49,0,0.39,0.282193999561704,0.12,0.511,4.25833333333333,0.2205,0.103,0.1745,9
32849192,I,0.515,1,0.405,0.128730122281018,0.13,0.573,4.40769230769231,0.213,0.134,0.195,9
81245707,I,0.52,0,0.415,0.291735294655163,0.14,0.6385,4.56071428571429,0.2945,0.1405,0.171,8
13830750,I,0.525,1,0.405,0.055001302692219,0.125,0.657,5.256,0.2985,0.1505,0.168,10
3472994,F,0.525,1,0.425,0.013852455663918,0.14,0.8735,6.23928571428571,0.4205,0.182,0.2225,10
32852758,I,0.53,1,0.425,0.12874360139243,0.13,0.781,6.00769230769231,0.3905,0.2005,0.215,9
72728461,I,0.53,0,0.42,0.266474187122038,0.14,0.6765,4.83214285714286,0.256,0.1855,0.208,9
31560085,M,0.53,1,0.41,0.123847253796262,0.125,0.769,6.152,0.346,0.173,0.215,9
47737699,I,0.53,1,0.395,0.183453152427345,0.125,0.6235,4.988,0.2975,0.108,0.195,11
79303053,M,0.535,0,0.405,0.286119982999215,0.14,0.7315,5.225,0.336,0.156,0.19,7
92992943,I,0.535,0,0.45,0.323796188068713,0.155,0.8075,5.20967741935484,0.3655,0.148,0.2595,10
52019928,M,0.545,0,0.41,0.198537656033325,0.14,0.737,5.26428571428571,0.349,0.15,0.212,9
60480977,F,0.545,0,0.41,0.227347300462141,0.125,0.654,5.232,0.2945,0.1315,0.205,10
29196512,I,0.55,1,0.415,0.114843353865677,0.15,0.7915,5.27666666666667,0.3535,0.176,0.236,10
10710782,I,0.55,1,0.45,0.042648278143172,0.14,0.753,5.37857142857143,0.3445,0.1325,0.24,8
68847052,I,0.55,0,0.4,0.254421734872452,0.135,0.717,5.31111111111111,0.3315,0.1495,0.221,9
29244160,I,0.555,1,0.43,0.115025496342997,0.15,0.783,5.22,0.345,0.1755,0.247,9
50076459,I,0.575,0,0.45,0.191731594749721,0.145,0.872,6.01379310344828,0.4675,0.18,0.217,9
56121535,I,0.575,0,0.44,0.212674630441564,0.15,0.983,6.55333333333333,0.486,0.215,0.239,8
91471293,F,0.585,0,0.42,0.319828822528121,0.155,1.034,6.67096774193548,0.437,0.2225,0.32,11
86376066,F,0.585,0,0.465,0.306140308580142,0.145,0.9855,6.79655172413793,0.4325,0.2145,0.2845,10
50327688,I,0.585,0,0.46,0.192615190154503,0.14,0.7635,5.45357142857143,0.326,0.153,0.265,9
95935274,M,0.59,0,0.465,0.331309463090149,0.135,0.9895,7.32962962962963,0.4235,0.199,0.28,8
96640279,I,0.595,0,0.47,0.333078665635226,0.135,0.9365,6.93703703703704,0.434,0.184,0.287,10
6776299,F,0.595,1,0.44,0.0270128489653,0.135,0.964,7.14074074074074,0.5005,0.1715,0.2575,10
31441331,F,0.595,1,0.46,0.123396425395003,0.155,1.0455,6.74516129032258,0.4565,0.24,0.3085,10
19770907,F,0.595,1,0.45,0.078363652477861,0.165,1.081,6.55151515151515,0.49,0.2525,0.279,12
96942312,M,0.6,0,0.47,0.333832940320041,0.16,1.012,6.325,0.441,0.2015,0.305,10
95340569,F,0.6,0,0.5,0.329807721484265,0.16,1.122,7.0125,0.5095,0.256,0.309,10
82277222,M,0.605,0,0.49,0.294681230115172,0.165,1.1245,6.81515151515152,0.492,0.222,0.3555,11
50546533,F,0.605,0,0.49,0.1933839770325,0.15,1.1345,7.56333333333333,0.4305,0.2525,0.35,10
5023715,M,0.61,1,0.45,0.020033295436378,0.19,1.0805,5.68684210526316,0.517,0.2495,0.2935,10
45805775,F,0.61,1,0.495,0.176544524737769,0.165,1.0835,6.56666666666667,0.4525,0.273,0.317,9
26862205,M,0.615,1,0.47,0.105889727201752,0.175,1.242,7.09714285714286,0.5675,0.287,0.317,11
71538795,M,0.62,0,0.5,0.262815321792994,0.18,1.3915,7.73055555555556,0.726,0.2795,0.332,11
27335423,M,0.62,1,0.525,0.107709533642802,0.155,1.085,7,0.454,0.1965,0.35,10
70217963,I,0.62,0,0.47,0.258716425954937,0.155,0.966,6.23225806451613,0.447,0.171,0.284,11
23561730,M,0.62,1,0.48,0.093135175383067,0.165,1.0855,6.57878787878788,0.481,0.2575,0.305,10
78120333,F,0.625,0,0.485,0.282658542069429,0.135,1.3025,9.64814814814815,0.61,0.2675,0.3605,14
89173381,I,0.625,0,0.485,0.313732186058098,0.16,1.15,7.1875,0.5255,0.257,0.3315,11
26966848,I,0.63,1,0.49,0.106292344648768,0.17,1.217,7.15882352941177,0.5515,0.212,0.31,11
46215082,F,0.63,1,0.505,0.17801341743224,0.195,1.306,6.6974358974359,0.516,0.3305,0.375,9
92824848,M,0.64,0,0.5,0.323360652898861,0.175,1.273,7.27428571428571,0.5065,0.2925,0.405,13
90779893,M,0.645,0,0.51,0.31800776713876,0.19,1.4865,7.82368421052632,0.6445,0.296,0.425,12
58941388,M,0.65,0,0.52,0.22220816696253,0.17,1.3655,8.03235294117647,0.6155,0.2885,0.36,11
40228270,M,0.65,1,0.495,0.156262006571185,0.17,1.276,7.50588235294118,0.6215,0.2305,0.399,11
11432507,M,0.65,1,0.495,0.045509943643419,0.16,1.2075,7.546875,0.55,0.2695,0.32,10
60786751,F,0.65,0,0.52,0.2283623264837,0.195,1.281,6.56923076923077,0.5985,0.246,0.3825,10
9897677,M,0.65,1,0.525,0.039421643635478,0.205,1.4275,6.96341463414634,0.69,0.306,0.4355,13
10063566,M,0.65,1,0.51,0.040080154303693,0.175,1.155,6.6,0.4955,0.2025,0.385,12
